_id,SUBSCRIPTION_DATE,SUBSCRIPTION_COUNTY,SUBSCRIBER_DOMESTIC_FOREIGN,LONGITUDE,LATITUDE,NUMBER_OF_SUBSCRIBER
392,2019-07-21,SARIYER,Yerli,29.052015,41.106615,6
393,2019-02-11,BAKIRKÖY,Yerli,28.820556,40.978551,6
394,2020-02-03,BAYRAMPAŞA,Yerli,28.89269,41.03853,1
395,2019-01-09,İSTANBUL,Yabancı,28.58272,41.01418,2
396,2019-05-24,ÜMRANİYE,Yerli,29.105734,41.017041,3
397,2019-09-23,KARTAL,Yerli,29.161455,40.905838,1
398,2019-01-18,SARIYER,Yerli,29.090822,41.243239,1
399,2019-03-16,KAĞITHANE,Yerli,28.573054,41.035648,3
400,2020-01-19,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
401,2018-07-18,KARTAL,Yerli,29.189967,40.892454,3
402,2017-06-25,KADIKÖY,Yerli,29.023297,40.593952,1
403,2018-03-05,KÜÇÜKÇEKMECE,Yerli,28.794331,41.009652,1
404,2018-12-08,SANCAKTEPE,Yerli,29.231847,40.978859,4
405,2019-12-03,SANCAKTEPE,Yerli,29.237764,40.995229,1
406,2019-10-29,BAKIRKÖY,Yabancı,28.820556,40.978551,1
407,2019-02-03,KARTAL,Yerli,29.187151,40.888024,2
408,2018-07-17,İSTANBUL,Yabancı,28.58272,41.01418,3
409,2020-03-02,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
410,2020-02-03,ESENLER,Yerli,28.873136,41.053895,2
411,2018-06-19,EYÜP SULTAN,Yerli,28.948922,41.082908,3
412,2019-04-03,EYÜP SULTAN,Yerli,28.921595,41.080995,1
413,2019-11-27,AVCILAR,Yerli,28.705535,40.995034,1
414,2019-06-14,EYÜP SULTAN,Yerli,28.921595,41.080995,2
415,2019-10-22,BEŞİKTAŞ,Yerli,29.00736,41.041218,3
416,2019-11-24,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
417,2019-04-09,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,10
418,2020-02-15,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,3
419,2019-06-14,EYÜP SULTAN,Yerli,28.948922,41.082908,1
420,2019-06-05,ŞİŞLİ,Yerli,29.011473,41.080041,1
421,2019-07-07,ŞİŞLİ,Yerli,28.981998,41.068341,7
422,2020-01-23,ŞİŞLİ,Yerli,28.981998,41.068341,3
423,2019-05-28,ŞİŞLİ,Yerli,28.986104,41.066846,1
424,2020-10-14,MALTEPE,Yerli,29.121198,40.924531,1
425,2019-02-02,SANCAKTEPE,Yerli,29.233057,40.978484,1
426,2018-03-27,SANCAKTEPE,Yerli,29.245335,41.015681,1
427,2018-06-11,EYÜP SULTAN,Yerli,28.933511,41.047359,36
428,2019-02-18,EYÜPSULTAN,Yerli,28.9283,41.03764,1
429,2017-11-28,KARTAL,Yerli,29.187151,40.888024,2
430,2020-02-29,SANCAKTEPE,Yerli,29.245335,41.015681,1
431,2019-05-13,EYÜP SULTAN,Yerli,28.948922,41.082908,1
432,2019-09-23,SARIYER,Yerli,29.055617,41.143438,1
433,2019-02-04,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,9
434,2019-03-02,MALTEPE,Yerli,29.121198,40.924531,2
435,2019-04-16,KARTAL,Yerli,29.189967,40.892454,1
436,2019-08-20,ÜMRANİYE,Yerli,29.105734,41.017041,3
437,2019-01-21,İSTANBUL,Yerli,28.58272,41.01418,19
438,2019-08-27,BEŞİKTAŞ,Yerli,29.00736,41.041218,2
439,2018-07-02,FATİH,Yerli,28.972482,41.007712,1
440,2018-05-23,FATİH,Yerli,28.941171,41.017758,1
441,2018-05-22,BEYKOZ,Yerli,29.138382,41.075281,1
442,2018-08-19,BAKIRKÖY,Yerli,28.884828,40.999602,1
443,2019-03-24,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
444,2019-12-19,SANCAKTEPE,Yerli,29.245335,41.015681,3
445,2019-12-04,BAKIRKÖY,Yerli,28.884828,40.999602,2
446,2019-01-26,BAKIRKÖY,Yerli,28.820556,40.978551,5
447,2019-05-18,KARTAL,Yerli,29.189967,40.892454,2
448,2018-01-16,BEYOĞLU,Yerli,28.989684,41.031331,2
449,2019-02-28,AVCILAR,Yerli,28.725479,40.985393,1
450,2019-11-19,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
451,2019-08-16,ŞİŞLİ,Yerli,29.011473,41.080041,4
452,2017-07-16,KAĞITHANE,Yerli,28.573054,41.035648,2
453,2019-06-12,KÜÇÜKÇEKMECE,Yerli,28.794421,41.009518,1
454,2018-07-18,BAKIRKÖY,Yerli,28.884828,40.999602,4
455,2019-10-31,ÜMRANİYE,Yerli,29.105734,41.017041,2
456,2018-12-01,FATİH,Yerli,28.943655,40.998944,2
457,2019-05-18,SARIYER,Yerli,29.055617,41.143438,2
458,2017-10-09,SULTANGAZİ,Yerli,28.88001,41.10769,5
459,2018-08-02,BAĞCILAR,Yerli,28.870054,41.033384,4
460,2018-09-04,FATİH,Yerli,28.953279,41.016831,1
461,2018-05-24,BEYOĞLU,Yerli,28.989684,41.031331,3
462,2018-12-28,EYÜP SULTAN,Yerli,28.933511,41.047359,9
463,2019-01-09,SANCAKTEPE,Yerli,29.245335,41.015681,1
464,2019-03-10,ŞİLE,Yerli,29.617055,41.174524,1
465,2019-05-19,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,4
466,2020-01-02,ESENLER,Yerli,28.873136,41.053895,3
467,2018-06-19,MALTEPE,Yerli,29.121198,40.924531,24
468,2019-11-23,BAYRAMPAŞA,Yerli,28.89269,41.03853,1
469,2020-03-01,KARTAL,Yerli,29.189967,40.892454,4
470,2019-07-23,ŞİŞLİ,Yerli,28.981998,41.068341,2
471,2018-06-24,BAKIRKÖY,Yerli,28.85035,40.98367,1
472,2018-05-22,İSTANBUL,Yabancı,28.58272,41.01418,2
473,2019-07-28,BEYKOZ,Yerli,29.138382,41.075281,1
474,2017-11-25,ÇEKMEKÖY,Yerli,29.338858,41.077425,1
475,2019-03-26,EYÜP SULTAN,Yerli,28.933511,41.047359,9
476,2018-08-03,FATİH,Yerli,28.941171,41.017758,2
477,2019-05-30,GAZİOSMANPAŞA,Yerli,28.912558,41.06034,2
478,2019-07-02,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
479,2019-07-29,BAKIRKÖY,Yerli,28.884828,40.999602,2
480,2019-10-08,SANCAKTEPE,Yerli,29.233057,40.978484,1
481,2018-09-24,BAKIRKÖY,Yabancı,28.820556,40.978551,9
482,2019-11-21,EYÜP SULTAN,Yerli,28.921595,41.080995,4
483,2019-04-08,BAKIRKÖY,Yerli,28.863824,40.986566,2
484,2019-08-20,ŞİŞLİ,Yabancı,28.986104,41.066846,1
485,2018-11-05,ÜMRANİYE,Yerli,29.105734,41.017041,1
486,2019-10-14,AVCILAR,Yabancı,28.731161,40.980151,1
487,2019-05-11,KÜÇÜKÇEKMECE,Yerli,28.472943,41.033105,1
488,2020-01-06,AVCILAR,Yerli,28.731161,40.980151,1
489,2018-08-18,SANCAKTEPE,Yerli,29.245335,41.015681,1
490,2018-01-26,EYÜP SULTAN,Yerli,28.921595,41.080995,2
491,2019-10-20,İSTANBUL,Yerli,28.58272,41.01418,1
492,2018-08-20,BEYOĞLU,Yerli,28.989684,41.031331,2
493,2018-11-03,BAKIRKÖY,Yabancı,28.820556,40.978551,9
494,2018-02-20,BAKIRKÖY,Yabancı,28.820556,40.978551,7
495,2018-01-20,BEYOĞLU,Yabancı,28.989684,41.031331,4
496,2019-08-17,EYÜP SULTAN,Yerli,28.933511,41.047359,4
497,2019-07-22,BEYOĞLU,Yerli,28.94027,41.04725,1
498,2019-07-24,MALTEPE,Yerli,29.121198,40.924531,24
499,2020-03-01,SARIYER,Yerli,29.055617,41.143438,1
500,2019-09-23,KARTAL,Yerli,29.189967,40.892454,3
501,2020-03-18,AVCILAR,Yerli,28.731161,40.980151,1
502,2018-06-13,BEYOĞLU,Yabancı,28.989684,41.031331,2
503,2018-04-21,KARTAL,Yerli,29.189967,40.892454,8
504,2019-10-04,MALTEPE,Yerli,29.121198,40.924531,12
505,2019-04-09,AVCILAR,Yerli,28.725479,40.985393,1
506,2019-08-30,FATİH,Yerli,28.953279,41.016831,1
507,2016-05-26,KAĞITHANE,Yerli,28.573054,41.035648,1
508,2018-02-03,EYÜP SULTAN,Yerli,28.933511,41.047359,17
509,2019-06-28,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,4
510,2018-02-27,EYÜP SULTAN,Yerli,28.921595,41.080995,1
511,2019-06-30,EYÜP SULTAN,Yerli,28.926066,41.083861,1
512,2019-07-26,ESENLER,Yerli,28.888605,41.037593,1
513,2019-08-05,EYÜP SULTAN,Yabancı,28.933511,41.047359,6
514,2018-09-25,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
515,2019-12-12,BAKIRKÖY,Yerli,28.863824,40.986566,1
516,2018-08-23,BAKIRKÖY,Yabancı,28.820556,40.978551,7
517,2018-10-09,MALTEPE,Yerli,29.121198,40.924531,2
518,2018-08-14,İSTANBUL,Yerli,28.58272,41.01418,22
519,2019-03-22,SANCAKTEPE,Yerli,29.237764,40.995229,1
520,2019-10-16,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
521,2019-12-21,AVCILAR,Yerli,28.731161,40.980151,1
522,2018-07-29,MALTEPE,Yerli,29.121198,40.924531,75
523,2017-10-30,EYÜP SULTAN,Yerli,28.948922,41.082908,2
524,2018-02-23,SANCAKTEPE,Yerli,29.245335,41.015681,2
525,2019-02-20,AVCILAR,Yerli,28.731161,40.980151,1
526,2019-03-22,ZEYTİNBURNU,Yerli,28.928849,40.995733,1
527,2019-01-03,KAĞITHANE,Yerli,28.922037,41.004253,5
528,2019-10-10,BEŞİKTAŞ,Yabancı,29.00736,41.041218,1
529,2019-05-05,EYÜP SULTAN,Yerli,28.921595,41.080995,4
530,2018-08-18,MALTEPE,Yabancı,29.121198,40.924531,4
531,2018-07-18,KARTAL,Yerli,29.187151,40.888024,5
532,2019-10-25,KARTAL,Yerli,29.161455,40.905838,4
533,2020-01-16,İSTANBUL,Yerli,28.58272,41.01418,1
534,2018-04-08,MALTEPE,Yerli,29.121198,40.924531,12
535,2018-05-23,BAKIRKÖY,Yerli,28.884828,40.999602,2
536,2018-09-27,BAĞCILAR,Yerli,28.870054,41.033384,3
537,2018-03-31,EYÜP SULTAN,Yerli,28.933511,41.047359,8
538,2018-10-14,FATİH,Yerli,28.941171,41.017758,4
539,2020-07-24,BEYOĞLU,Yerli,28.582684,41.012259,1
540,2018-03-25,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
541,2017-10-08,ÜMRANİYE,Yerli,29.105734,41.017041,10
542,2019-04-21,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
543,2020-02-06,BEYOĞLU,Yerli,28.94027,41.04725,1
544,2018-08-13,EYÜP SULTAN,Yerli,28.948922,41.082908,1
545,2019-06-26,BAKIRKÖY,Yerli,28.884828,40.999602,2
546,2019-08-12,SANCAKTEPE,Yerli,29.120662,41.011656,3
547,2018-03-23,FATİH,Yabancı,28.972482,41.007712,1
548,2019-01-13,BAKIRKÖY,Yabancı,28.820556,40.978551,2
549,2018-10-21,FATİH,Yerli,28.972482,41.007712,1
550,2018-02-08,BEYOĞLU,Yerli,28.989684,41.031331,2
551,2018-12-24,BAKIRKÖY,Yerli,28.884828,40.999602,1
552,2019-05-19,ŞİŞLİ,Yerli,29.011473,41.080041,1
553,2020-01-17,ESENLER,Yerli,28.873136,41.053895,2
554,2019-08-01,ATAŞEHİR,Yerli,29.147233,40.977902,1
555,2018-04-04,KARTAL,Yerli,29.189967,40.892454,3
556,2017-10-17,BEYKOZ,Yerli,29.138382,41.075281,1
557,2019-01-18,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,6
558,2018-09-10,SANCAKTEPE,Yerli,29.245335,41.015681,1
559,2019-11-10,AVCILAR,Yerli,28.725479,40.985393,1
560,2019-05-28,MALTEPE,Yerli,29.121198,40.924531,39
561,2017-11-22,EYÜP SULTAN,Yerli,28.948922,41.082908,2
562,2017-12-03,ÜMRANİYE,Yerli,29.105734,41.017041,6
563,2019-03-30,KARTAL,Yerli,29.189967,40.892454,11
564,2019-07-19,EYÜP SULTAN,Yabancı,28.933511,41.047359,6
565,2018-10-12,İSTANBUL,Yabancı,28.58272,41.01418,1
566,2019-01-01,FATİH,Yerli,28.972482,41.007712,1
567,2019-08-21,KARTAL,Yerli,29.189967,40.892454,7
568,2019-01-04,MALTEPE,Yerli,29.121198,40.924531,3
569,2019-04-07,BAKIRKÖY,Yerli,28.820556,40.978551,2
570,2019-04-21,ŞİŞLİ,Yabancı,29.011473,41.080041,1
571,2018-11-22,KARTAL,Yerli,29.187151,40.888024,1
572,2019-04-04,BEŞİKTAŞ,Yerli,29.00736,41.041218,1
573,2018-06-30,İSTANBUL,Yabancı,28.58272,41.01418,1
574,2018-07-28,İSTANBUL,Yerli,28.58272,41.01418,24
575,2019-05-01,SARIYER,Yerli,29.055617,41.143438,2
576,2019-09-30,FATİH,Yerli,28.943655,40.998944,1
577,2019-11-27,ŞİŞLİ,Yerli,28.986104,41.066846,1
578,2017-12-30,BEYOĞLU,Yerli,28.989684,41.031331,1
579,2018-03-18,SANCAKTEPE,Yerli,29.233057,40.978484,11
580,2019-11-06,AVCILAR,Yabancı,28.731161,40.980151,1
581,2018-06-21,SULTANGAZİ,Yerli,28.88001,41.10769,1
582,2019-03-09,EYÜP SULTAN,Yerli,28.933511,41.047359,16
583,2019-07-07,MALTEPE,Yerli,29.121198,40.924531,129
584,2017-12-16,EYÜP SULTAN,Yerli,28.933511,41.047359,14
585,2020-03-02,ŞİŞLİ,Yerli,29.011473,41.080041,2
586,2018-09-22,EYÜP SULTAN,Yerli,28.948922,41.082908,3
587,2019-04-23,SARIYER,Yerli,29.052015,41.106615,20
588,2019-02-02,KARTAL,Yerli,29.187151,40.888024,3
589,2019-07-28,BAKIRKÖY,Yerli,28.884828,40.999602,2
590,2018-08-09,SANCAKTEPE,Yerli,29.233057,40.978484,4
591,2020-02-08,MALTEPE,Yerli,29.121198,40.924531,1
592,2018-10-04,EYÜP SULTAN,Yabancı,28.933511,41.047359,4
593,2019-01-22,ESENLER,Yerli,28.873136,41.053895,5
594,2019-09-07,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
595,2019-04-04,ESENLER,Yerli,28.873136,41.053895,2
596,2019-09-13,SANCAKTEPE,Yerli,29.120662,41.011656,1
597,2018-08-22,BAKIRKÖY,Yabancı,28.820556,40.978551,1
598,2019-12-20,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,2
599,2018-04-20,BAKIRKÖY,Yerli,28.884828,40.999602,1
600,2018-03-16,ÇEKMEKÖY,Yerli,29.338858,41.077425,1
601,2018-07-12,EYÜP SULTAN,Yerli,28.948922,41.082908,3
602,2018-09-18,EYÜP SULTAN,Yabancı,28.933511,41.047359,3
603,2019-06-30,KADIKÖY,Yerli,29.10925,40.95838,1
604,2019-10-15,EYÜP SULTAN,Yabancı,28.933511,41.047359,2
605,2019-04-14,SANCAKTEPE,Yerli,29.245335,41.015681,3
606,2018-04-07,EYÜP SULTAN,Yerli,28.926066,41.083861,1
607,2019-08-29,FATİH,Yerli,28.554692,41.005965,1
608,2019-05-17,KARTAL,Yerli,29.161455,40.905838,2
609,2019-03-30,FATİH,Yerli,28.972482,41.007712,2
610,2019-01-25,BAKIRKÖY,Yerli,28.863824,40.986566,1
611,2019-01-04,EYÜP SULTAN,Yerli,28.948922,41.082908,1
612,2019-08-08,MALTEPE,Yerli,29.121198,40.924531,32
613,2019-10-08,KARTAL,Yerli,29.161455,40.905838,1
614,2018-07-25,FATİH,Yerli,28.972482,41.007712,2
615,2018-07-28,MALTEPE,Yerli,29.121198,40.924531,57
616,2019-06-25,SANCAKTEPE,Yerli,29.233057,40.978484,1
617,2019-03-19,ESENLER,Yerli,28.873136,41.053895,4
618,2018-05-11,BEYOĞLU,Yabancı,28.989684,41.031331,1
619,2019-05-02,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
620,2017-10-13,EYÜP SULTAN,Yerli,28.948922,41.082908,2
621,2018-07-01,KARTAL,Yerli,29.189967,40.892454,8
622,2019-07-11,SANCAKTEPE,Yerli,29.233057,40.978484,5
623,2018-08-10,KARTAL,Yerli,29.187151,40.888024,5
624,2018-11-06,BAKIRKÖY,Yerli,28.884828,40.999602,2
625,2018-06-15,BAKIRKÖY,Yerli,28.884828,40.999602,1
626,2019-07-21,KAĞITHANE,Yerli,28.573054,41.035648,1
627,2019-07-12,KARTAL,Yerli,29.189967,40.892454,10
628,2019-09-23,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,3
629,2020-01-28,BAKIRKÖY,Yerli,28.884828,40.999602,4
630,2018-06-24,BEYOĞLU,Yerli,28.94027,41.04725,1
631,2019-01-10,AVCILAR,Yerli,28.725479,40.985393,1
632,2018-04-15,EYÜP SULTAN,Yerli,28.948922,41.082908,1
633,2018-08-31,BEYOĞLU,Yabancı,28.989684,41.031331,2
634,2019-04-02,EYÜP SULTAN,Yerli,28.926066,41.083861,1
635,2018-04-09,BEYOĞLU,Yabancı,28.989684,41.031331,1
636,2018-09-08,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
637,2019-04-03,KADIKÖY,Yerli,29.10925,40.95838,1
638,2019-12-14,MALTEPE,Yerli,29.121198,40.924531,12
639,2020-01-28,KARTAL,Yerli,29.161455,40.905838,2
640,2019-04-30,SANCAKTEPE,Yerli,29.233057,40.978484,2
641,2018-05-10,BAKIRKÖY,Yabancı,28.820556,40.978551,6
642,2018-10-24,EYÜP SULTAN,Yerli,28.948922,41.082908,1
643,2018-07-25,BÜYÜKÇEKMECE,Yerli,28.46788,41.03992,1
644,2019-09-12,ÜMRANİYE,Yerli,29.105734,41.017041,1
645,2019-11-01,KARTAL,Yerli,29.189967,40.892454,2
646,2019-03-23,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
647,2018-02-20,ESENLER,Yerli,28.873136,41.053895,5
648,2019-09-06,KARTAL,Yerli,29.189967,40.892454,7
649,2018-07-07,SULTANGAZİ,Yerli,28.88001,41.10769,1
650,2017-11-27,BAKIRKÖY,Yerli,28.884828,40.999602,3
651,2018-06-30,SANCAKTEPE,Yerli,29.245335,41.015681,3
652,2019-06-16,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
653,2019-01-25,BAKIRKÖY,Yerli,28.820556,40.978551,3
654,2019-05-02,AVCILAR,Yerli,28.721885,40.981178,5
655,2018-12-03,EYÜP SULTAN,Yerli,28.948922,41.082908,1
656,2018-11-03,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
657,2018-01-27,BEYOĞLU,Yabancı,28.989684,41.031331,1
658,2018-02-22,SANCAKTEPE,Yerli,29.245335,41.015681,3
659,2018-12-07,BAĞCILAR,Yerli,28.870054,41.033384,1
660,2018-08-25,SANCAKTEPE,Yerli,29.233057,40.978484,2
661,2018-03-15,BAKIRKÖY,Yabancı,28.820556,40.978551,2
662,2018-11-12,SULTANGAZİ,Yerli,28.88001,41.10769,1
663,2019-12-22,EYÜP SULTAN,Yerli,28.933511,41.047359,1
664,2018-07-13,FATİH,Yabancı,28.972482,41.007712,3
665,2017-11-03,BAKIRKÖY,Yerli,28.820556,40.978551,2
666,2019-05-18,BEŞİKTAŞ,Yabancı,29.00736,41.041218,1
667,2017-10-05,EYÜP SULTAN,Yerli,28.933511,41.047359,21
668,2018-05-17,EYÜP SULTAN,Yerli,28.948922,41.082908,2
669,2019-11-18,BEYOĞLU,Yerli,28.582684,41.012259,1
670,2018-06-14,BAĞCILAR,Yerli,28.870054,41.033384,1
671,2018-08-19,BEYOĞLU,Yerli,28.989684,41.031331,4
672,2018-08-26,KARTAL,Yerli,29.189967,40.892454,2
673,2019-04-08,AVCILAR,Yerli,28.725479,40.985393,3
674,2019-02-10,SARIYER,Yerli,29.051827,41.124858,1
675,2018-06-02,EYÜP SULTAN,Yerli,28.921595,41.080995,1
676,2018-11-02,BAKIRKÖY,Yabancı,28.820556,40.978551,10
677,2019-07-21,BEYOĞLU,Yerli,28.94027,41.04725,3
678,2019-03-01,EYÜP SULTAN,Yerli,28.948922,41.082908,1
679,2015-12-01,KAĞITHANE,Yerli,28.573054,41.035648,3
680,2018-03-14,EYÜP SULTAN,Yerli,28.933511,41.047359,5
681,2019-06-19,AVCILAR,Yerli,28.705535,40.995034,1
682,2019-08-20,SANCAKTEPE,Yerli,29.233057,40.978484,5
683,2019-05-20,EYÜP SULTAN,Yerli,28.933511,41.047359,12
684,2020-01-28,KARTAL,Yerli,29.189967,40.892454,5
685,2019-03-30,KARTAL,Yerli,29.187151,40.888024,1
686,2018-09-26,SANCAKTEPE,Yerli,29.245335,41.015681,1
687,2018-07-16,SANCAKTEPE,Yerli,29.237764,40.995229,1
688,2019-06-03,AVCILAR,Yerli,28.725479,40.985393,2
689,2019-07-02,ŞİŞLİ,Yabancı,29.011473,41.080041,1
690,2019-02-19,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,4
691,2019-11-29,FATİH,Yabancı,28.972482,41.007712,1
692,2019-08-21,SARIYER,Yerli,28.890811,41.002993,1
693,2018-06-10,EYÜP SULTAN,Yerli,28.933511,41.047359,56
694,2019-03-24,ŞİŞLİ,Yerli,29.011473,41.080041,1
695,2018-03-30,EYÜP SULTAN,Yerli,28.933511,41.047359,6
696,2019-12-20,BEYOĞLU,Yerli,28.582684,41.012259,1
697,2018-12-03,MALTEPE,Yerli,29.121198,40.924531,4
698,2019-10-02,ŞİŞLİ,Yerli,28.989826,41.045749,1
699,2018-09-11,KARTAL,Yerli,29.18905,40.90657,3
700,2019-09-06,SARIYER,Yerli,29.055617,41.143438,2
701,2019-06-26,SARIYER,Yerli,29.055617,41.143438,1
702,2018-08-02,BAKIRKÖY,Yerli,28.85035,40.98367,1
703,2020-01-13,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,5
704,2018-09-19,BAKIRKÖY,Yerli,28.820556,40.978551,3
705,2019-05-24,EYÜP SULTAN,Yabancı,28.933511,41.047359,1
706,2020-03-18,ŞİŞLİ,Yerli,29.011473,41.080041,1
707,2018-11-18,BAKIRKÖY,Yabancı,28.820556,40.978551,6
708,2020-02-14,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,1
709,2019-01-02,KAĞITHANE,Yerli,28.922037,41.004253,3
710,2018-11-07,AVCILAR,Yerli,28.731161,40.980151,1
711,2018-09-11,KARTAL,Yerli,29.189967,40.892454,6
712,2019-02-18,KARTAL,Yerli,29.187151,40.888024,2
713,2019-09-23,AVCILAR,Yerli,28.721885,40.981178,2
714,2019-07-18,ŞİŞLİ,Yabancı,29.011473,41.080041,1
715,2017-11-08,ÇEKMEKÖY,Yerli,29.338858,41.077425,1
716,2019-10-18,ŞİŞLİ,Yerli,28.989035,41.057795,2
717,2017-10-11,BEYOĞLU,Yerli,28.94027,41.04725,4
718,2019-05-01,KARTAL,Yerli,29.187151,40.888024,1
719,2017-11-24,BEŞİKTAŞ,Yerli,29.011161,41.085842,1
720,2019-03-15,KAĞITHANE,Yerli,28.922037,41.004253,1
721,2019-05-01,FATİH,Yerli,28.951582,41.005137,1
722,2019-09-05,BEYKOZ,Yerli,29.138382,41.075281,1
723,2018-03-17,ÜMRANİYE,Yerli,29.105734,41.017041,5
724,2018-11-01,EYÜP SULTAN,Yerli,28.933511,41.047359,2
725,2018-04-24,BAKIRKÖY,Yabancı,28.884828,40.999602,1
726,2019-08-29,SARIYER,Yerli,29.052015,41.106615,1
727,2019-03-17,EYÜP SULTAN,Yerli,28.921595,41.080995,1
728,2018-11-22,KARTAL,Yerli,29.189967,40.892454,2
729,2018-10-19,KADIKÖY,Yerli,29.10925,40.95838,1
730,2018-08-03,SANCAKTEPE,Yerli,29.245335,41.015681,2
731,2019-06-19,SANCAKTEPE,Yerli,29.245335,41.015681,2
732,2019-03-01,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
733,2019-11-10,SANCAKTEPE,Yerli,29.245335,41.015681,2
734,2018-06-09,KARTAL,Yerli,29.187151,40.888024,9
735,2018-12-25,SANCAKTEPE,Yerli,29.245335,41.015681,3
736,2019-02-13,AVCILAR,Yerli,28.725479,40.985393,2
737,2019-10-10,KARTAL,Yerli,29.189967,40.892454,3
738,2019-03-04,BAKIRKÖY,Yabancı,28.820556,40.978551,10
739,2019-04-09,BAKIRKÖY,Yerli,28.884828,40.999602,2
740,2018-07-11,BAKIRKÖY,Yerli,28.820556,40.978551,13
741,2018-03-05,BAKIRKÖY,Yerli,28.820556,40.978551,2
742,2019-06-24,ATAŞEHİR,Yerli,29.147233,40.977902,2
743,2019-11-04,AVCILAR,Yerli,28.725479,40.985393,5
744,2019-01-20,BEYOĞLU,Yerli,28.94027,41.04725,1
745,2018-06-09,FATİH,Yerli,28.941171,41.017758,4
746,2019-03-23,SANCAKTEPE,Yerli,29.233057,40.978484,5
747,2018-11-16,BAKIRKÖY,Yerli,28.884828,40.999602,2
748,2018-08-29,KAĞITHANE,Yerli,28.922037,41.004253,1
749,2019-09-24,SARIYER,Yerli,28.890811,41.002993,1
750,2019-02-09,ESENLER,Yerli,28.873136,41.053895,2
751,2019-05-06,EYÜP SULTAN,Yerli,28.921595,41.080995,2
752,2018-03-30,BEYOĞLU,Yerli,28.989684,41.031331,1
753,2019-11-28,KÜÇÜKÇEKMECE,Yerli,28.80303,41.030465,1
754,2019-03-23,SANCAKTEPE,Yerli,29.245335,41.015681,2
755,2018-12-08,ÜMRANİYE,Yerli,29.105734,41.017041,1
756,2020-01-07,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,2
757,2019-10-19,KÜÇÜKÇEKMECE,Yerli,28.472943,41.033105,1
758,2018-06-14,BEYOĞLU,Yabancı,28.989684,41.031331,2
759,2019-03-25,AVCILAR,Yerli,28.731161,40.980151,1
760,2019-08-16,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,8
761,2019-08-05,BAŞAKŞEHİR,Yerli,29.011473,41.080041,1
762,2018-04-09,EYÜP SULTAN,Yerli,28.948922,41.082908,1
763,2018-12-10,FATİH,Yerli,28.972482,41.007712,1
764,2019-07-17,EYÜP SULTAN,Yerli,28.926066,41.083861,1
765,2019-05-18,SANCAKTEPE,Yerli,29.233057,40.978484,1
766,2018-07-06,EYÜP SULTAN,Yerli,28.948922,41.082908,3
767,2019-07-01,EYÜP SULTAN,Yerli,28.921595,41.080995,4
768,2019-11-26,SANCAKTEPE,Yerli,29.237764,40.995229,1
769,2019-06-25,BEYOĞLU,Yabancı,28.582684,41.012259,1
770,2017-12-10,EYÜP SULTAN,Yerli,28.933511,41.047359,7
771,2019-04-10,KÜÇÜKÇEKMECE,Yerli,28.796872,41.044715,7
772,2018-10-02,ZEYTİNBURNU,Yabancı,28.920379,40.990971,1
773,2018-01-19,EYÜP SULTAN,Yerli,28.933511,41.047359,12
774,2019-01-26,SANCAKTEPE,Yerli,29.231847,40.978859,1
775,2019-01-20,AVCILAR,Yerli,28.705535,40.995034,2
776,2018-03-10,BEŞİKTAŞ,Yerli,29.011161,41.085842,2
777,2019-12-30,KAĞITHANE,Yerli,28.922037,41.004253,1
778,2019-12-14,AVCILAR,Yerli,28.725479,40.985393,1
779,2019-07-17,EYÜP SULTAN,Yerli,28.921595,41.080995,4
780,2019-08-15,FATİH,Yerli,28.945011,41.009663,1
781,2019-01-19,SARIYER,Yerli,29.051827,41.124858,1
782,2016-05-27,KAĞITHANE,Yerli,28.573054,41.035648,1
